ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
0,0,-7.3668,-6.785743333333333,41.1885,41.53727333333333,0,-7.076271666666666,41.36288666666667
1,0,-6.785743333333333,-6.2046866666666665,41.1885,41.53727333333333,0,-6.495215,41.36288666666667
2,0,-6.2046866666666665,-5.6236299999999995,41.1885,41.53727333333333,0,-5.914158333333333,41.36288666666667
3,0,-5.6236299999999995,-5.042573333333333,41.1885,41.53727333333333,0,-5.333101666666666,41.36288666666667
4,0,-5.042573333333333,-4.461516666666666,41.1885,41.53727333333333,0,-4.752045,41.36288666666667
5,0,-4.461516666666666,-3.8804599999999994,41.1885,41.53727333333333,0,-4.170988333333333,41.36288666666667
6,0,-3.8804599999999994,-3.2994033333333332,41.1885,41.53727333333333,0,-3.5899316666666663,41.36288666666667
7,0,-3.2994033333333332,-2.7183466666666662,41.1885,41.53727333333333,0,-3.0088749999999997,41.36288666666667
8,0,-2.7183466666666662,-2.1372899999999992,41.1885,41.53727333333333,0,-2.4278183333333327,41.36288666666667
9,0,-2.1372899999999992,-1.5562333333333331,41.1885,41.53727333333333,0,-1.8467616666666662,41.36288666666667
10,0,-1.5562333333333331,-0.9751766666666661,41.1885,41.53727333333333,0,-1.2657049999999996,41.36288666666667
11,0,-0.9751766666666661,-0.39411999999999914,41.1885,41.53727333333333,0,-0.6846483333333326,41.36288666666667
12,0,-0.39411999999999914,0.18693666666666697,41.1885,41.53727333333333,0,-0.10359166666666608,41.36288666666667
13,0,0.18693666666666697,0.7679933333333331,41.1885,41.53727333333333,0,0.47746500000000003,41.36288666666667
14,0,0.7679933333333331,1.34905,41.1885,41.53727333333333,0,1.0585216666666666,41.36288666666667
15,0,1.34905,1.930106666666667,41.1885,41.53727333333333,0,1.6395783333333336,41.36288666666667
16,0,1.930106666666667,2.511163333333334,41.1885,41.53727333333333,0,2.2206350000000006,41.36288666666667
17,0,2.511163333333334,3.092220000000001,41.1885,41.53727333333333,0,2.8016916666666676,41.36288666666667
18,0,3.092220000000001,3.6732766666666663,41.1885,41.53727333333333,0,3.3827483333333337,41.36288666666667
19,0,3.6732766666666663,4.254333333333333,41.1885,41.53727333333333,0,3.963805,41.36288666666667
20,0,4.254333333333333,4.83539,41.1885,41.53727333333333,0,4.544861666666667,41.36288666666667
21,0,4.83539,5.416446666666667,41.1885,41.53727333333333,1,5.125918333333334,41.36288666666667
22,0,5.416446666666667,5.997503333333334,41.1885,41.53727333333333,3,5.706975000000001,41.36288666666667
23,0,5.997503333333334,6.578560000000001,41.1885,41.53727333333333,0,6.288031666666668,41.36288666666667
24,0,6.578560000000001,7.1596166666666665,41.1885,41.53727333333333,0,6.869088333333334,41.36288666666667
25,0,7.1596166666666665,7.7406733333333335,41.1885,41.53727333333333,3,7.450145,41.36288666666667
26,0,7.7406733333333335,8.32173,41.1885,41.53727333333333,0,8.031201666666668,41.36288666666667
27,0,8.32173,8.902786666666666,41.1885,41.53727333333333,6,8.612258333333333,41.36288666666667
28,0,8.902786666666666,9.483843333333335,41.1885,41.53727333333333,9,9.193315,41.36288666666667
29,0,9.483843333333335,10.0649,41.1885,41.53727333333333,7,9.774371666666667,41.36288666666667
0,1,-7.3668,-6.785743333333333,41.53727333333333,41.886046666666665,0,-7.076271666666666,41.711659999999995
1,1,-6.785743333333333,-6.2046866666666665,41.53727333333333,41.886046666666665,0,-6.495215,41.711659999999995
2,1,-6.2046866666666665,-5.6236299999999995,41.53727333333333,41.886046666666665,0,-5.914158333333333,41.711659999999995
3,1,-5.6236299999999995,-5.042573333333333,41.53727333333333,41.886046666666665,0,-5.333101666666666,41.711659999999995
4,1,-5.042573333333333,-4.461516666666666,41.53727333333333,41.886046666666665,0,-4.752045,41.711659999999995
5,1,-4.461516666666666,-3.8804599999999994,41.53727333333333,41.886046666666665,0,-4.170988333333333,41.711659999999995
6,1,-3.8804599999999994,-3.2994033333333332,41.53727333333333,41.886046666666665,0,-3.5899316666666663,41.711659999999995
7,1,-3.2994033333333332,-2.7183466666666662,41.53727333333333,41.886046666666665,0,-3.0088749999999997,41.711659999999995
8,1,-2.7183466666666662,-2.1372899999999992,41.53727333333333,41.886046666666665,0,-2.4278183333333327,41.711659999999995
9,1,-2.1372899999999992,-1.5562333333333331,41.53727333333333,41.886046666666665,0,-1.8467616666666662,41.711659999999995
10,1,-1.5562333333333331,-0.9751766666666661,41.53727333333333,41.886046666666665,0,-1.2657049999999996,41.711659999999995
11,1,-0.9751766666666661,-0.39411999999999914,41.53727333333333,41.886046666666665,0,-0.6846483333333326,41.711659999999995
12,1,-0.39411999999999914,0.18693666666666697,41.53727333333333,41.886046666666665,0,-0.10359166666666608,41.711659999999995
13,1,0.18693666666666697,0.7679933333333331,41.53727333333333,41.886046666666665,0,0.47746500000000003,41.711659999999995
14,1,0.7679933333333331,1.34905,41.53727333333333,41.886046666666665,0,1.0585216666666666,41.711659999999995
15,1,1.34905,1.930106666666667,41.53727333333333,41.886046666666665,0,1.6395783333333336,41.711659999999995
16,1,1.930106666666667,2.511163333333334,41.53727333333333,41.886046666666665,0,2.2206350000000006,41.711659999999995
17,1,2.511163333333334,3.092220000000001,41.53727333333333,41.886046666666665,0,2.8016916666666676,41.711659999999995
18,1,3.092220000000001,3.6732766666666663,41.53727333333333,41.886046666666665,0,3.3827483333333337,41.711659999999995
19,1,3.6732766666666663,4.254333333333333,41.53727333333333,41.886046666666665,0,3.963805,41.711659999999995
20,1,4.254333333333333,4.83539,41.53727333333333,41.886046666666665,0,4.544861666666667,41.711659999999995
21,1,4.83539,5.416446666666667,41.53727333333333,41.886046666666665,1,5.125918333333334,41.711659999999995
22,1,5.416446666666667,5.997503333333334,41.53727333333333,41.886046666666665,1,5.706975000000001,41.711659999999995
23,1,5.997503333333334,6.578560000000001,41.53727333333333,41.886046666666665,0,6.288031666666668,41.711659999999995
24,1,6.578560000000001,7.1596166666666665,41.53727333333333,41.886046666666665,4,6.869088333333334,41.711659999999995
25,1,7.1596166666666665,7.7406733333333335,41.53727333333333,41.886046666666665,15,7.450145,41.711659999999995
26,1,7.7406733333333335,8.32173,41.53727333333333,41.886046666666665,5,8.031201666666668,41.711659999999995
27,1,8.32173,8.902786666666666,41.53727333333333,41.886046666666665,5,8.612258333333333,41.711659999999995
