ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
20,6,15.035016666666667,15.531445000000001,37.71536,38.16675333333333,191,15.283230833333334,37.94105666666667
21,6,15.531445000000001,16.027873333333336,37.71536,38.16675333333333,53,15.779659166666669,37.94105666666667
22,6,16.027873333333336,16.52430166666667,37.71536,38.16675333333333,22,16.276087500000003,37.94105666666667
23,6,16.52430166666667,17.02073,37.71536,38.16675333333333,6,16.772515833333337,37.94105666666667
24,6,17.02073,17.517158333333334,37.71536,38.16675333333333,6,17.268944166666667,37.94105666666667
25,6,17.517158333333334,18.01358666666667,37.71536,38.16675333333333,1,17.7653725,37.94105666666667
26,6,18.01358666666667,18.510015000000003,37.71536,38.16675333333333,0,18.261800833333336,37.94105666666667
27,6,18.510015000000003,19.006443333333337,37.71536,38.16675333333333,0,18.75822916666667,37.94105666666667
28,6,19.006443333333337,19.502871666666667,37.71536,38.16675333333333,0,19.2546575,37.94105666666667
29,6,19.502871666666667,19.9993,37.71536,38.16675333333333,2,19.751085833333335,37.94105666666667
0,7,5.10645,5.602878333333333,38.16675333333333,38.61814666666667,0,5.354664166666666,38.39245
1,7,5.602878333333333,6.099306666666666,38.16675333333333,38.61814666666667,0,5.8510925,38.39245
2,7,6.099306666666666,6.5957349999999995,38.16675333333333,38.61814666666667,0,6.347520833333332,38.39245
3,7,6.5957349999999995,7.092163333333334,38.16675333333333,38.61814666666667,0,6.8439491666666665,38.39245
4,7,7.092163333333334,7.588591666666667,38.16675333333333,38.61814666666667,0,7.340377500000001,38.39245
5,7,7.588591666666667,8.08502,38.16675333333333,38.61814666666667,0,7.836805833333333,38.39245
6,7,8.08502,8.581448333333334,38.16675333333333,38.61814666666667,0,8.333234166666667,38.39245
7,7,8.581448333333334,9.077876666666667,38.16675333333333,38.61814666666667,0,8.829662500000001,38.39245
8,7,9.077876666666667,9.574305,38.16675333333333,38.61814666666667,0,9.326090833333334,38.39245
9,7,9.574305,10.070733333333333,38.16675333333333,38.61814666666667,0,9.822519166666666,38.39245
10,7,10.070733333333333,10.567161666666667,38.16675333333333,38.61814666666667,0,10.3189475,38.39245
11,7,10.567161666666667,11.063590000000001,38.16675333333333,38.61814666666667,0,10.815375833333334,38.39245
12,7,11.063590000000001,11.560018333333334,38.16675333333333,38.61814666666667,2,11.311804166666668,38.39245
13,7,11.560018333333334,12.056446666666668,38.16675333333333,38.61814666666667,15,11.8082325,38.39245
14,7,12.056446666666668,12.552875,38.16675333333333,38.61814666666667,23,12.304660833333333,38.39245
15,7,12.552875,13.049303333333334,38.16675333333333,38.61814666666667,38,12.801089166666667,38.39245
16,7,13.049303333333334,13.545731666666669,38.16675333333333,38.61814666666667,32,13.297517500000001,38.39245
17,7,13.545731666666669,14.042160000000003,38.16675333333333,38.61814666666667,21,13.793945833333336,38.39245
18,7,14.042160000000003,14.538588333333333,38.16675333333333,38.61814666666667,80,14.290374166666668,38.39245
19,7,14.538588333333333,15.035016666666667,38.16675333333333,38.61814666666667,156,14.7868025,38.39245
20,7,15.035016666666667,15.531445000000001,38.16675333333333,38.61814666666667,261,15.283230833333334,38.39245
